date,path,title,count,uniques
2021-06-03,/UAL-ODIS/data-service-landscape-scan/issues,Issues · UAL-ODIS/data-service-landscape-scan,7,1
2021-06-03,/UAL-ODIS/data-service-landscape-scan,UAL-ODIS/data-service-landscape-scan: Scan of data services at academic libra...,5,2
2021-06-03,/UAL-ODIS/data-service-landscape-scan/issues/2,Rank services from least common to most common · Issue #2 · UAL-ODIS/data-ser...,3,1
2021-06-03,/UAL-ODIS/data-service-landscape-scan/projects,Projects · UAL-ODIS/data-service-landscape-scan,2,1
2021-06-03,/UAL-ODIS/data-service-landscape-scan/projects/1,Data Landscape Scan Project Board,2,1
2021-06-03,/UAL-ODIS/data-service-landscape-scan/commit/77ab9b07247c02a6906b18374b64ee64a83b46ad,Add rank services plotting script · UAL-ODIS/data-service-landscape-scan@77ab...,1,1
2021-06-03,/UAL-ODIS/data-service-landscape-scan/issues/3,Test number of services vs spending · Issue #3 · UAL-ODIS/data-service-landsc...,1,1
2021-06-03,/UAL-ODIS/data-service-landscape-scan/issues/4,Test service likelihood based on resourcing · Issue #4 · UAL-ODIS/data-servic...,1,1
2021-06-03,/UAL-ODIS/data-service-landscape-scan/issues/new,New Issue · UAL-ODIS/data-service-landscape-scan,1,1
2021-06-03,/UAL-ODIS/data-service-landscape-scan/watchers,Watchers · UAL-ODIS/data-service-landscape-scan,1,1
2021-06-03,/UAL-ODIS/data-viz-challenge,UAL-ODIS/data-viz-challenge: Repository for Data Visualization Challenge webs...,1,1
